Deal_id,Deal_date,First_deal_date,Secret_dwarf_info_1,Secret_dwarf_info_2,Secret_dwarf_info_3,First_default_date,Successful_deals_count,Region,Tavern,Hashed_deal_detail_1,Hashed_deal_detail_2,Hashed_deal_detail_3,Hashed_deal_detail_4,Hashed_deal_detail_5,Hashed_deal_detail_6,Age,Gender,Default
61634798,2016-08-21,2015-10-11,,,,,4.0,Tavern_district_1,7,2.5,-3,6,12.5,-3,5,43.0,Female,0
55667572,2016-06-29,2016-04-08,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,32.0,Female,0
22892967,2015-11-07,2015-08-22,,,,,0.0,Tavern_district_1,23,2.5,-3,7,2.5,-3,5,54.0,Female,1
58718770,2016-07-28,2016-04-20,3.5,-2.0,5.0,2016-05-20,2.0,Tavern_district_6,13,2.5,-3,8,2.5,-3,5,32.0,Female,0
24667812,2015-11-17,2015-10-09,,,,,0.0,Tavern_district_2,7,2.5,-3,6,2.5,-3,5,43.0,Female,0
32350296,2016-01-25,2015-12-07,3.5,-3.0,5.0,2016-01-15,0.0,Tavern_district_4,7,2.5,-3,6,2.5,-3,5,25.0,Female,1
68038968,2016-09-24,2016-03-02,,,,,1.0,Tavern_district_5,7,2.5,-3,10,2.5,-3,5,35.0,Female,0
56118019,2016-07-03,2015-10-16,,,,,2.0,Tavern_district_6,7,2.5,-3,14,2.5,-3,5,40.0,Female,0
55585976,2016-06-29,2015-08-08,,,,,1.0,Tavern_district_3,39,2.5,-3,15,2.5,-3,5,37.0,Female,0
63329630,2016-08-30,2015-04-15,,,,,4.0,Tavern_district_1,27,2.5,10,5,2.5,-3,5,34.0,Female,0
65457652,2016-09-11,2016-03-10,,,,,4.0,Tavern_district_4,13,2.5,-1,9,2.5,-3,5,32.0,Female,0
599416100,2016-08-09,2016-05-21,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,46.0,Female,0
59350535,2016-08-03,2015-03-16,,,,,10.0,Tavern_district_3,15,2.5,-3,5,32.5,-3,5,46.0,Male,0
56795219,2016-07-10,2015-10-16,,,,,1.0,Tavern_district_6,27,2.5,-3,9,11.5,-3,5,26.0,Female,0
34060986,2016-02-12,2015-11-13,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,30.0,Female,0
37697154,2016-03-09,2015-12-08,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,38.0,Male,0
44789331,2016-04-18,2016-03-07,,,,,0.0,Tavern_district_0,7,2.5,-3,6,2.5,-3,5,28.0,Female,0
21135118,2015-10-24,2015-09-20,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,57.0,Male,1
27088511,2015-12-05,2015-11-19,,,,,0.0,Tavern_district_7,7,2.5,-3,5,2.5,-3,5,28.0,Female,0
6558519,2016-09-12,2016-03-26,,,,,0.0,Tavern_district_6,7,2.5,-3,7,2.5,-3,5,50.0,Female,0
51813820,2016-05-31,2016-03-02,,,,,0.0,Tavern_district_1,13,2.5,-3,5,4.5,-3,5,42.0,Female,0
57651013,2016-07-18,2015-04-01,,,,,0.0,Tavern_district_4,13,2.5,-3,9,2.5,-3,5,38.0,Female,0
28237353,2015-12-14,2015-02-25,4.5,-2.0,6.0,2015-06-30,2.0,Tavern_district_3,26,2.5,-3,13,2.5,-3,5,37.0,Female,0
19138276,2015-10-07,2015-03-28,,,,,0.0,Tavern_district_0,7,2.5,-3,8,2.5,-3,5,32.0,Female,0
432802100,2016-04-10,2015-11-14,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,56.0,Female,1
54782497,2016-06-22,2016-03-22,3.5,-3.0,5.0,2016-05-30,0.0,Tavern_district_1,7,2.5,-3,6,4.5,-3,5,31.0,Female,0
51350614,2016-05-28,2015-05-26,,,,,2.0,Tavern_district_2,13,2.5,-3,8,2.5,-3,5,37.0,Female,0
34555065,2016-02-16,2015-11-24,3.5,-2.0,5.0,2016-01-30,0.0,Tavern_district_2,7,2.5,-3,7,2.5,-3,5,25.0,Female,1
20526450,2015-10-18,2015-03-03,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,26.0,Male,0
6084114,2016-08-15,2016-02-24,,,,,0.0,Tavern_district_2,27,2.5,-3,10,2.5,-3,5,33.0,Female,0
47058627,2016-05-01,2015-11-07,,,,,0.0,Tavern_district_5,13,2.5,-3,10,2.5,-3,5,36.0,Female,0
18290797,2015-09-28,2015-09-13,,,,,0.0,Tavern_district_6,26,2.5,-3,6,2.5,-3,5,26.0,Female,0
60731050,2016-08-15,2015-05-18,,,,,3.0,Tavern_district_3,7,2.5,-3,14,2.5,-3,5,33.0,Female,0
3122221,2016-01-09,2015-08-23,,,,,0.0,Tavern_district_3,13,2.5,-3,8,2.5,-3,5,33.0,Female,0
32492592,2016-01-27,2015-08-15,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,39.0,Female,0
60657092,2016-08-14,2016-05-22,,,,,0.0,Tavern_district_2,13,2.5,-3,5,3.5,-3,5,25.0,Female,0
59615614,2016-08-06,2016-03-11,,,,,0.0,Tavern_district_2,13,2.5,-3,9,2.5,-3,5,40.0,Female,1
33262515,2016-02-04,2016-01-14,,,,,0.0,Tavern_district_3,13,2.5,-3,5,3.5,-3,5,37.0,Male,0
62393250,2016-08-25,2016-05-11,,,,,0.0,Tavern_district_2,27,2.5,-3,8,2.5,-3,5,43.0,Female,0
52820411,2016-06-07,2015-03-12,,,,,1.0,Tavern_district_3,7,2.5,-3,15,2.5,-3,5,44.0,Female,0
27761724,2015-12-11,2015-11-28,,,,,0.0,Tavern_district_6,7,2.5,-3,6,2.5,-3,5,22.0,Female,1
44340431,2016-04-16,2016-01-20,,,,,0.0,Tavern_district_4,7,2.5,-3,8,2.5,-3,5,31.0,Female,0
22759426,2015-11-07,2015-09-03,,,,,0.0,Tavern_district_3,23,2.5,-3,7,2.5,-3,5,20.0,Female,1
32778062,2016-01-30,2015-10-19,,,,,2.0,Tavern_district_3,23,2.5,-3,8,2.5,-3,5,57.0,Female,0
61778384,2016-08-21,2016-01-30,3.5,-2.0,5.0,2016-03-01,1.0,Tavern_district_6,27,2.5,-3,9,4.5,-3,5,24.0,Female,0
53657724,2016-06-13,2016-04-16,,,,,0.0,Tavern_district_2,13,2.5,-3,6,2.5,-3,5,48.0,Female,0
40350395,2016-03-25,2015-11-08,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,39.0,Female,0
23202248,2015-11-09,2015-08-17,,,,,0.0,Tavern_district_0,7,2.5,-3,7,2.5,-3,5,45.0,Female,0
27511084,2015-12-09,2015-09-30,4.5,-3.0,5.0,2015-10-30,0.0,Tavern_district_4,7,2.5,0,5,2.5,-3,5,33.0,Female,0
58985524,2016-07-31,2016-07-21,,,,,0.0,Tavern_district_3,39,2.5,-3,5,2.5,-3,5,45.0,Female,0
50226724,2016-05-22,2016-04-22,,,,,0.0,Tavern_district_6,7,2.5,-3,7,2.5,-3,5,28.0,Male,1
13093797,2015-06-27,2015-05-18,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,28.0,Female,0
52373988,2016-06-04,2015-12-30,4.5,-3.0,5.0,2016-01-30,0.0,Tavern_district_4,13,2.5,-3,10,2.5,-3,5,31.0,Male,1
63840960,2016-09-01,2016-02-26,,,,,0.0,Tavern_district_6,8,2.5,-3,11,2.5,-3,5,40.0,Female,0
53854683,2016-06-15,2015-04-13,,,,,3.0,Tavern_district_3,7,2.5,-3,14,6.5,-3,5,22.0,Female,0
47276661,2016-05-03,2015-11-13,3.5,-3.0,5.0,2016-03-13,2.0,Tavern_district_4,7,2.5,-3,10,2.5,-3,5,21.0,Female,0
26401325,2015-11-29,2015-05-05,,,,,3.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,38.0,Female,0
62286230,2016-08-25,2015-10-15,,,,,3.0,Tavern_district_4,39,2.5,-3,17,2.5,-3,5,40.0,Male,0
55876120,2016-07-01,2016-06-03,,,,,0.0,Tavern_district_2,13,2.5,-3,5,3.5,-3,5,65.0,Female,0
16441561,2015-09-06,2015-05-01,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,25.0,Male,0
38957480,2016-03-17,2015-10-10,,,,,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,37.0,Female,0
20395824,2015-10-17,2015-09-06,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,38.0,Female,0
38282288,2016-03-13,2016-01-25,,,,,0.0,Tavern_district_6,7,2.5,-3,6,2.5,-3,5,45.0,Male,1
34183138,2016-02-13,2015-03-08,,,,,3.0,Tavern_district_6,27,2.5,-3,5,9.5,-3,5,54.0,Female,0
28720298,2015-12-18,2015-08-13,,,,,2.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,20.0,Female,1
1819565,2015-09-27,2015-07-01,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,30.0,Female,0
62106761,2016-08-24,2015-05-13,,,,,4.0,Tavern_district_3,7,2.5,-3,17,2.5,-3,5,46.0,Female,0
69238817,2016-09-29,2015-12-12,,,,,0.0,Tavern_district_7,27,2.5,-3,6,2.5,-3,5,30.0,Female,0
21522335,2015-10-27,2015-09-17,,,,,2.0,Tavern_district_0,7,2.5,-3,5,2.5,-3,5,38.0,Female,0
47472313,2016-05-04,2015-09-03,,,,,1.0,Tavern_district_4,7,2.5,2,5,2.5,1,5,40.0,Female,1
3956494,2016-03-20,2015-08-18,,,,,4.0,Tavern_district_3,7,2.5,-3,5,8.5,-3,5,25.0,Female,0
59918490,2016-08-09,2016-02-09,,,,,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,32.0,Male,0
60001852,2016-08-09,2016-02-10,,,,,0.0,Tavern_district_2,13,2.5,-3,9,2.5,-3,5,47.0,Male,0
37700226,2016-03-09,2015-08-11,3.5,-3.0,5.0,2016-02-13,0.0,Tavern_district_3,39,2.5,-3,12,2.5,-3,5,26.0,Female,0
14255411,2015-08-01,2015-02-16,,,,,1.0,Tavern_district_6,27,2.5,-3,10,2.5,-3,5,31.0,Female,0
55016164,2016-06-24,2016-01-17,,,,,0.0,Tavern_district_7,27,2.5,-3,10,2.5,-3,5,41.0,Male,0
6407975,2016-09-03,2015-03-10,,,,,5.0,Tavern_district_2,7,3.5,0,16,2.5,-3,5,48.0,Female,0
38002634,2016-03-11,2015-12-11,,,,,0.0,Tavern_district_6,7,2.5,0,5,2.5,-3,5,31.0,Female,0
41413341,2016-03-31,2015-06-22,,,,,2.0,Tavern_district_0,7,2.5,-3,12,2.5,-3,5,35.0,Female,0
13625465,2015-07-14,2015-02-25,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,24.0,Female,1
32906642,2016-01-31,2015-09-16,,,,,2.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,59.0,Female,0
44574553,2016-04-17,2015-11-20,,,,,0.0,Tavern_district_3,7,2.5,-3,5,7.5,-3,5,30.0,Female,0
67119257,2016-09-19,2016-01-18,,,,,1.0,Tavern_district_6,7,2.5,-3,5,9.5,-3,5,43.0,Female,0
48974255,2016-05-14,2015-04-29,3.5,-3.0,5.0,2015-08-30,5.0,Tavern_district_5,7,2.5,-3,19,2.5,-3,5,40.0,Female,1
66710757,2016-09-17,2016-03-03,,,,,2.0,Tavern_district_2,7,2.5,-3,11,2.5,-3,5,54.0,Female,0
8721326,2015-04-17,2015-03-04,,,,,2.0,Tavern_district_3,7,2.5,-2,5,2.5,-3,5,22.0,Male,1
3698856,2016-03-05,2016-02-03,,,,,0.0,Tavern_district_2,7,2.5,-3,6,2.5,-3,5,62.0,Male,0
33915928,2016-02-10,2016-01-12,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,32.0,Female,0
44651472,2016-04-17,2015-07-25,,,,,3.0,Tavern_district_3,7,2.5,-3,8,3.5,-3,5,29.0,Female,1
54844798,2016-06-22,2016-03-04,,,,,0.0,Tavern_district_2,13,2.5,-3,8,2.5,-3,5,51.0,Female,0
45774643,2016-04-23,2016-03-15,,,,,0.0,Tavern_district_2,13,2.5,-3,7,2.5,-3,5,43.0,Female,0
35954160,2016-02-27,2015-12-29,,,,,0.0,Tavern_district_4,13,2.5,-1,5,2.5,-3,5,23.0,Male,0
46295795,2016-04-27,2015-10-03,,,,,2.0,Tavern_district_0,7,2.5,-2,8,2.5,-2,5,47.0,Female,0
51261383,2016-05-27,2015-09-20,3.5,-3.0,5.0,2015-12-20,5.0,Tavern_district_2,13,2.5,-3,14,2.5,-3,5,36.0,Female,0
6033943,2016-08-12,2015-03-26,3.5,-3.0,5.0,2016-05-30,5.0,Tavern_district_3,27,2.5,-3,23,2.5,-3,5,24.0,Female,1
63477364,2016-08-31,2016-03-01,,,,,0.0,Tavern_district_1,7,2.5,-3,10,2.5,-3,5,29.0,Female,0
60925824,2016-08-16,2016-04-18,,,,,0.0,Tavern_district_1,45,2.5,-3,9,2.5,-3,5,56.0,Female,0
30854899,2016-01-03,2015-04-23,,,,,0.0,Tavern_district_6,15,2.5,2,5,2.5,-3,5,36.0,Female,0
59587082,2016-08-06,2016-03-03,,,,,0.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,54.0,Female,0
20953241,2015-10-22,2015-09-29,,,,,0.0,Tavern_district_3,27,2.5,-3,6,2.5,-3,5,25.0,Male,0
4202235,2016-04-03,2015-03-29,,,,,5.0,Tavern_district_3,27,2.5,-3,11,4.5,-3,5,23.0,Female,0
58986580,2016-07-31,2015-11-16,,,,,2.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,20.0,Female,0
69099448,2016-09-29,2015-11-15,3.5,-3.0,5.0,2016-06-20,4.0,Tavern_district_3,7,2.5,-3,17,2.5,-3,5,50.0,Female,0
65808058,2016-09-13,2015-10-22,6.5,-2.0,5.0,2016-01-01,2.0,Tavern_district_2,7,2.5,-3,11,2.5,-3,5,27.0,Female,0
59138677,2016-08-01,2016-02-20,,,,,4.0,Tavern_district_1,13,2.5,-3,5,10.5,-3,5,31.0,Female,0
1058147,2015-05-24,2015-03-30,,,,,2.0,Tavern_district_0,7,2.5,-3,6,2.5,-3,5,55.0,Female,0
61505662,2016-08-20,2015-03-14,,,,,1.0,Tavern_district_3,7,2.5,-3,19,2.5,-3,5,53.0,Male,0
36873284,2016-03-04,2016-02-16,,,,,0.0,Tavern_district_6,7,2.5,-3,5,2.5,-3,5,61.0,Female,0
60339740,2016-08-12,2016-05-05,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,49.0,Female,0
45786962,2016-04-23,2015-10-18,3.5,-3.0,5.0,2016-04-22,2.0,Tavern_district_1,7,2.5,-3,5,2.5,-3,5,36.0,Female,0
48506094,2016-05-11,2015-10-28,5.5,-1.0,6.0,2016-01-30,0.0,Tavern_district_3,26,2.5,-3,11,2.5,-3,5,27.0,Male,1
62084416,2016-08-24,2015-09-02,,,,,3.0,Tavern_district_3,13,2.5,-2,13,2.5,-3,5,37.0,Female,0
8752273,2015-04-17,2015-04-07,,,,,,Tavern_district_2,15,2.5,-3,5,2.5,-3,5,43.0,Female,0
54302999,2016-06-18,2015-10-15,,,,,0.0,Tavern_district_3,7,2.5,-2,13,2.5,-3,5,25.0,Female,0
50863232,2016-05-25,2016-04-11,,,,,0.0,Tavern_district_4,7,2.5,-3,6,2.5,-3,5,24.0,Female,1
2875748,2015-12-18,2015-08-27,,,,,0.0,Tavern_district_6,23,2.5,-3,6,2.5,-3,5,28.0,Female,0
54722487,2016-06-21,2015-06-07,,,,,0.0,Tavern_district_1,45,2.5,-3,8,2.5,-3,5,31.0,Male,0
27933961,2015-12-12,2015-10-22,,,,,0.0,Tavern_district_2,23,2.5,-3,6,2.5,-3,5,48.0,Female,1
58173755,2016-07-23,2016-06-10,,,,,0.0,Tavern_district_5,13,2.5,-2,5,2.5,-3,5,45.0,Female,0
62017623,2016-08-23,2015-12-11,,,,,3.0,Tavern_district_5,13,2.5,-3,12,2.5,-3,5,34.0,Female,0
64333214,2016-09-04,2015-03-03,7.5,-3.0,5.0,2015-11-06,6.0,Tavern_district_3,7,2.5,-3,21,2.5,-3,5,29.0,Male,1
40435914,2016-03-25,2015-12-12,,,,,0.0,Tavern_district_4,7,2.5,0,5,2.5,-3,5,31.0,Female,0
45022989,2016-04-19,2015-11-14,,,,,0.0,Tavern_district_6,23,2.5,-3,11,2.5,-3,5,47.0,Female,0
54937946,2016-06-23,2015-12-29,,,,,1.0,Tavern_district_4,18,2.5,-3,5,8.5,-3,5,34.0,Male,0
39576592,2016-03-20,2015-08-31,,,,,0.0,Tavern_district_3,7,2.5,3,7,2.5,-3,5,43.0,Female,0
36884732,2016-03-04,2016-01-24,,,,,0.0,Tavern_district_4,7,2.5,-3,6,2.5,-3,5,38.0,Female,0
34378235,2016-02-14,2015-06-03,,,,,3.0,Tavern_district_3,18,2.5,0,11,2.5,-3,5,21.0,Female,0
67262325,2016-09-20,2016-02-29,,,,,2.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,39.0,Female,0
24426340,2015-11-15,2015-09-02,,,,,0.0,Tavern_district_3,13,2.5,-3,5,3.5,-2,5,28.0,Female,0
26082773,2015-11-27,2015-09-15,,,,,0.0,Tavern_district_3,23,2.5,0,5,2.5,-3,5,30.0,Female,0
51506120,2016-05-29,2015-08-30,,,,,1.0,Tavern_district_2,27,3.5,-1,5,9.5,-3,5,27.0,Female,0
45249969,2016-04-20,2016-02-25,,,,,0.0,Tavern_district_2,13,2.5,-3,5,4.5,-3,5,57.0,Female,0
44055391,2016-04-14,2015-11-07,,,,,0.0,Tavern_district_6,13,2.5,-1,9,2.5,-3,5,34.0,Male,0
3274756,2016-01-29,2016-01-10,,,,,0.0,Tavern_district_2,13,2.5,-3,5,3.5,-3,5,31.0,Male,0
8918033,2015-04-21,2015-03-11,,,,,0.0,Tavern_district_3,23,2.5,-3,6,2.5,-3,5,30.0,Female,0
23767861,2015-11-12,2015-08-19,,,,,0.0,Tavern_district_4,7,2.5,-3,8,2.5,-3,5,61.0,Female,0
6144854,2016-08-20,2016-03-02,,,,,2.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,50.0,Female,0
68016586,2016-09-24,2015-10-28,3.5,-2.0,5.0,2016-05-30,2.0,Tavern_district_3,7,2.5,9,5,2.5,-3,5,36.0,Female,0
27548018,2015-12-10,2015-06-07,,,,,0.0,Tavern_district_3,27,2.5,4,5,4.5,-3,5,23.0,Female,0
8576847,2015-04-14,2015-03-19,,,,,0.0,Tavern_district_4,13,2.5,-3,6,2.5,-3,5,33.0,Female,0
13339925,2015-07-04,2015-06-01,,,,,2.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,22.0,Female,0
62379835,2016-08-25,2016-04-03,,,,,3.0,Tavern_district_1,13,2.5,1,5,2.5,-3,5,41.0,Male,0
59705754,2016-08-07,2015-03-31,,,,,9.0,Tavern_district_3,7,2.5,-3,22,2.5,-3,5,23.0,Female,0
13409130,2015-07-06,2015-03-16,,,,,0.0,Tavern_district_1,7,2.5,-3,8,2.5,-3,5,32.0,Female,0
58225248,2016-07-24,2015-11-23,,,,,3.0,Tavern_district_0,7,2.5,-3,11,2.5,-3,5,29.0,Male,0
46743068,2016-04-29,2015-08-27,,,,,2.0,Tavern_district_2,18,2.5,-3,5,6.5,-3,5,52.0,Female,0
60762380,2016-08-15,2015-05-19,,,,,2.0,Tavern_district_1,13,2.5,-2,5,2.5,-3,5,69.0,Female,0
26480180,2015-11-29,2015-08-30,,,,,0.0,Tavern_district_3,7,2.5,-2,7,2.5,-3,5,38.0,Female,0
6577737,2016-09-13,2016-04-08,,,,,2.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,48.0,Female,0
42565443,2016-04-06,2016-01-31,,,,,0.0,Tavern_district_3,8,2.5,-3,7,2.5,-3,5,24.0,Female,1
14538855,2015-08-08,2015-05-01,,,,,0.0,Tavern_district_0,7,2.5,-3,5,4.5,-3,5,22.0,Male,0
59220539,2016-08-02,2016-02-13,,,,,2.0,Tavern_district_5,7,2.5,-3,8,2.5,-3,5,62.0,Male,0
65007352,2016-09-09,2016-01-14,,,,,0.0,Tavern_district_3,39,2.5,-3,8,2.5,-3,5,60.0,Female,0
48414291,2016-05-10,2016-03-12,,,,,0.0,Tavern_district_4,7,2.5,-3,6,2.5,-3,5,50.0,Female,0
14370927,2015-08-04,2015-02-16,,,,,2.0,Tavern_district_1,23,2.5,-3,8,2.5,-3,5,24.0,Male,0
63352326,2016-08-30,2015-02-17,,,,,9.0,Tavern_district_6,17,2.5,-3,20,2.5,-3,5,33.0,Female,0
66875593,2016-09-18,2016-07-18,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,25.0,Male,0
4695623,2016-05-01,2016-03-19,,,,,0.0,Tavern_district_4,7,2.5,-3,5,3.5,-3,5,29.0,Female,0
49460720,2016-05-17,2015-09-26,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,35.0,Female,0
61302563,2016-08-19,2016-05-19,,,,,0.0,Tavern_district_3,27,2.5,-3,5,5.5,-3,5,38.0,Female,0
15592719,2015-08-27,2015-03-26,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,34.0,Female,0
28851572,2015-12-18,2015-10-31,,,,,0.0,Tavern_district_2,23,2.5,-2,5,2.5,-3,5,48.0,Female,0
64157653,2016-09-03,2016-08-08,,,,,0.0,Tavern_district_3,13,2.5,-3,5,3.5,-3,5,23.0,Male,0
58964060,2016-07-31,2015-12-04,,,,,2.0,Tavern_district_0,7,2.5,-3,13,2.5,-3,5,47.0,Female,0
18212874,2015-09-27,2015-06-16,,,,,2.0,Tavern_district_5,7,2.5,-3,8,2.5,-3,5,36.0,Male,0
67700462,2016-09-22,2015-07-14,,,,,1.0,Tavern_district_3,15,2.5,-3,5,12.5,-3,5,31.0,Female,0
65340529,2016-09-10,2016-03-13,,,,,0.0,Tavern_district_1,13,2.5,-3,5,8.5,-3,5,31.0,Male,0
3282492,2016-01-30,2015-11-08,,,,,0.0,Tavern_district_2,23,2.5,-3,7,2.5,-3,5,53.0,Female,0
60640066,2016-08-14,2015-11-25,,,,,1.0,Tavern_district_3,7,2.5,-3,14,2.5,-3,5,36.0,Female,0
13052352,2015-06-25,2015-04-20,,,,,0.0,Tavern_district_1,27,2.5,-3,7,2.5,-3,5,30.0,Female,0
53483698,2016-06-12,2015-11-26,,,,,0.0,Tavern_district_4,13,2.5,3,5,2.5,-3,5,34.0,Female,0
62145635,2016-08-24,2015-04-22,,,,,1.0,Tavern_district_3,7,2.5,14,6,2.5,-3,5,47.0,Female,0
6170406,2016-08-21,2015-10-26,,,,,5.0,Tavern_district_3,13,2.5,3,11,2.5,-3,5,33.0,Female,0
59340054,2016-08-03,2015-12-27,,,,,3.0,Tavern_district_4,39,2.5,-3,12,2.5,-3,5,33.0,Female,0
51242155,2016-05-27,2016-03-31,,,,,0.0,Tavern_district_2,13,2.5,-2,5,2.5,-3,5,39.0,Female,0
63786081,2016-09-01,2015-11-06,,,,,3.0,Tavern_district_2,7,2.5,-3,15,2.5,-3,5,29.0,Female,0
5306935,2016-06-09,2016-03-29,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,30.0,Female,0
16143217,2015-09-02,2015-05-21,3.5,-2.0,6.0,2015-07-20,0.0,Tavern_district_3,26,2.5,-3,8,2.5,-3,5,21.0,Female,1
1301731,2015-06-24,2015-05-20,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,21.0,Female,0
36854244,2016-03-04,2015-12-09,,,,,0.0,Tavern_district_3,8,2.5,-3,7,2.5,-3,5,27.0,Female,0
44290797,2016-04-15,2015-10-30,,,,,0.0,Tavern_district_2,7,2.5,-3,11,2.5,-3,5,23.0,Female,0
56003129,2016-07-02,2015-09-12,,,,,1.0,Tavern_district_3,7,2.5,-3,13,2.5,-3,5,23.0,Male,0
38016072,2016-03-12,2015-12-08,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,53.0,Female,0
3520215,2016-02-21,2015-11-19,,,,,0.0,Tavern_district_6,7,2.5,-3,8,2.5,-3,5,27.0,Female,1
690925100,2016-09-29,2016-02-25,,,,,1.0,Tavern_district_3,7,2.5,-3,11,2.5,-3,5,49.0,Female,0
22000087,2015-10-31,2015-03-03,3.5,-2.0,5.0,2015-10-06,2.0,Tavern_district_3,13,2.5,-3,13,2.5,-3,5,22.0,Female,1
57183194,2016-07-14,2015-11-11,,,,,3.0,Tavern_district_3,7,2.5,-3,5,17.5,-3,5,30.0,Female,0
51381522,2016-05-28,2016-04-07,,,,,0.0,Tavern_district_2,13,2.5,-3,8,2.5,-3,5,39.0,Female,0
40212975,2016-03-24,2016-01-23,,,,,0.0,Tavern_district_2,27,2.5,-3,5,4.5,-3,5,59.0,Female,0
23188741,2015-11-02,2015-09-17,,,,,0.0,Tavern_district_4,7,2.5,-3,8,2.5,-3,5,26.0,Female,0
50961150,2016-05-26,2015-12-29,,,,,2.0,Tavern_district_3,39,2.5,-3,5,5.5,-3,5,50.0,Female,0
4999483,2016-05-21,2015-12-05,,,,,1.0,Tavern_district_0,7,2.5,-3,9,2.5,-3,5,31.0,Female,0
32858736,2016-01-30,2015-11-27,,,,,0.0,Tavern_district_4,13,2.5,-3,5,4.5,-3,5,26.0,Female,0
21599978,2015-10-27,2015-03-21,,,,,0.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,26.0,Male,0
28463982,2015-12-16,2015-06-26,,,,,0.0,Tavern_district_0,7,2.5,-3,9,3.5,-3,5,31.0,Female,0
45485560,2016-04-22,2015-07-14,,,,,0.0,Tavern_district_6,13,2.5,-3,5,13.5,-3,5,25.0,Female,0
63087422,2016-08-29,2016-02-08,3.5,-2.0,6.0,2016-06-13,1.0,Tavern_district_1,45,2.5,-3,10,2.5,-3,5,40.0,Female,0
42779288,2016-04-08,2015-11-26,,,,,2.0,Tavern_district_3,7,2.5,-3,9,2.5,-3,5,64.0,Female,1
57534446,2016-07-17,2016-05-07,,,,,0.0,Tavern_district_6,18,2.5,-3,6,3.5,-3,5,42.0,Female,0
35135288,2016-02-21,2016-01-12,,,,,0.0,Tavern_district_1,7,2.5,-3,6,2.5,-3,5,46.0,Female,0
45292315,2016-04-21,2015-11-09,,,,,0.0,Tavern_district_6,7,2.5,-3,9,2.5,-3,5,62.0,Female,0
62899218,2016-08-28,2015-12-06,,,,,3.0,Tavern_district_2,7,2.5,-3,12,2.5,-3,5,65.0,Female,0
25609737,2015-11-23,2015-06-04,3.5,-2.0,5.0,2015-11-06,0.0,Tavern_district_3,7,2.5,-3,10,2.5,-3,5,25.0,Female,1
27455476,2015-12-09,2015-10-13,,,,,0.0,Tavern_district_3,7,2.5,-3,6,2.5,-3,5,37.0,Male,0
52733570,2016-06-06,2016-05-01,,,,,0.0,Tavern_district_4,8,2.5,-3,5,3.5,-3,5,35.0,Female,0
58995397,2016-07-31,2015-10-22,,,,,3.0,Tavern_district_1,7,2.5,-3,12,2.5,-3,5,51.0,Male,0
50034364,2016-05-21,2015-09-24,,,,,0.0,Tavern_district_3,7,2.5,-3,8,2.5,-3,5,61.0,Female,0
62735536,2016-08-27,2016-05-01,,,,,2.0,Tavern_district_6,13,2.5,-3,9,2.5,-3,5,44.0,Male,0
12601930,2015-06-14,2015-03-28,,,,,0.0,Tavern_district_3,7,2.5,-3,7,2.5,-3,5,40.0,Female,0
55814825,2016-06-30,2016-03-18,,,,,0.0,Tavern_district_1,13,2.5,-3,5,5.5,-3,5,30.0,Female,0
